"Date","Time","TimeZone","Name","Type","Status","Currency","Gross","Fee","Net","FromEmailAddress","ToEmailAddress","TransactionID","CounterpartyStatus","AddressStatus","ItemTitle","ItemID","ShippingandHandlingAmount","InsuranceAmount","SalesTax","Option1Name","Option1Value","Option2Name","Option2Value","AuctionSite","BuyerID","ItemURL","ClosingDate","EscrowId","InvoiceId","ReferenceTxnID","InvoiceNumber","CustomNumber","Quantity","ReceiptID","Balance","AddressLine1","AddressLine2","City","State","Zip","Country","ContactPhoneNumber","Extra"
"2018-10-24","03:48:51","GMT","Savine Cuypers","Web Accept Payment Received","Completed","USD",90,-3.18,86.82,"Savine.Cuypers@pookmail.com","N/A","SAMPLE1NV26305B193056","Unregistered",,"Wordpress Theme Pack for Web Businesses","WTPWB",0,0,0,,,,,,,,"0000-00-00",,,,"12bpdaorsn9mnb9sglxrzveuwwgow0ogw8kg0og","pb2873bbe84e8e15068e04a8aa4cfb77d8[%b6nxe3yb%]",1,"2454-5268-0052-6700",46892.79,,,,,,,,
"2018-10-24","04:59:26","GMT","نیما شالچی","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,".@spambob.com","N/A","SAMPLE0L065238DN25258","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47036.72,,,,,,,,
"2018-10-24","04:59:26","GMT","نیما شالچی","Shopping Cart Item","Completed","USD",149,0,0,".@spambob.com","N/A","SAMPLE0L065238DN25258","Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47036.72,,,,,,,,
"2018-10-24","19:47:50","GMT","Dahlak Isaias","Shopping Cart Payment Received","Completed","USD",17,-0.84,16.16,"Dahlak.Isaias@trashymail.com","N/A","SAMPLE2KY52209JM13055","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47052.88,,,,,,,,
"2018-10-24","19:47:50","GMT","Dahlak Isaias","Shopping Cart Item","Completed","USD",17,0,0,"Dahlak.Isaias@trashymail.com","N/A","SAMPLE2KY52209JM13055","Verified",,"Traffic Building - Highway to Success - eBook","TBHS-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47052.88,,,,,,,,
"2018-10-25","00:42:47","GMT","Hilda Jung","Shopping Cart Payment Received","Completed","USD",27,-1.16,25.84,"Hilda.B.Jung@trashymail.com","N/A","SAMPLE4LC144549632944","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47078.72,"46 Weemala Avenue",,"NYRANG CREEK","NSW",2804,"AU","(02) 4062 0943",
"2018-10-25","00:42:47","GMT","Hilda Jung","Shopping Cart Item","Completed","USD",27,0,0,"Hilda.B.Jung@trashymail.com","N/A","SAMPLE4LC144549632944","Non-US - Verified",,"Web Millionaire - Workbooks","WM-WB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47078.72,"46 Weemala Avenue",,"NYRANG CREEK","NSW",2804,"AU","(02) 4062 0943",
"2018-10-25","07:06:58","GMT","Marón Cazares","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Marón.Cazares.Gutiérrez@dodgit.com","N/A","SAMPLE6MN756751R70084","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"3382-2142-4013-9039",47222.65,,,,,,,,
"2018-10-25","07:06:58","GMT","Marón Cazares","Shopping Cart Item","Completed","USD",149,0,0,"Marón.Cazares.Gutiérrez@dodgit.com","N/A","SAMPLE6MN756751R70084","Unregistered",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"3382-2142-4013-9039",47222.65,,,,,,,,
"2018-10-25","10:22:30","GMT","Dorianne Rook","Shopping Cart Payment Received","Partially Refunded","USD",218,-7.28,210.72,"Dorianne.Rook@dodgit.com","N/A","SAMPLE2FU096106K09524","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,2,,47433.37,,,,,,,,
"2018-10-25","10:22:30","GMT","Dorianne Rook","Shopping Cart Item","Partially Refunded","USD",149,0,0,"Dorianne.Rook@dodgit.com","N/A","SAMPLE2FU096106K09524","Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47433.37,,,,,,,,
"2018-10-25","10:22:30","GMT","Dorianne Rook","Shopping Cart Item","Partially Refunded","USD",69,0,0,"Dorianne.Rook@dodgit.com","N/A","SAMPLE2FU096106K09524","Verified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47433.37,,,,,,,,
"2018-10-25","11:24:16","GMT","Spencer Douglas","Web Accept Payment Received","Completed","USD",90,-3.18,86.82,"Spencer.F.Douglas@mailinator.com","N/A","SAMPLE3G4423536M77459","Non-US - Unverified",,"Wordpress Theme Pack for Web Businesses","WTPWB",0,0,0,,,,,,,,"0000-00-00",,,,"12bpdaqam728kj224qfh2k4hb4ogc48k4g8woc0","pe3e080cf1fd612f829773aba256b7a3a8[%bgwrltwb%]",1,"1157-0887-6652-5269",47520.19,,,,,,,,
"2018-10-25","17:42:42","GMT","Yaeko Abe","Shopping Cart Payment Received","Completed","USD",69,-2.51,66.49,"Yaeko.Abe@spambob.com","N/A","SAMPLE9KG018207227591","US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47586.68,"1297 Turnpike Drive",,"Huntsville","AL",35802,"US","256-348-7139",
"2018-10-25","17:42:42","GMT","Yaeko Abe","Shopping Cart Item","Completed","USD",69,0,0,"Yaeko.Abe@spambob.com","N/A","SAMPLE9KG018207227591","US - Verified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47586.68,"1297 Turnpike Drive",,"Huntsville","AL",35802,"US","256-348-7139",
"2018-10-25","18:01:47","GMT","Dobromił Kozłowski","Shopping Cart Payment Received","Completed","USD",245,-8.14,236.86,"Dobromi.Kozowski@pookmail.com","N/A","SAMPLE24S690449853800","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,3,,47823.54,"62 Constitution Square",,"Loutros",,2957,"CY",2270197,
"2018-10-25","18:01:47","GMT","Dobromił Kozłowski","Shopping Cart Item","Completed","USD",149,0,0,"Dobromi.Kozowski@pookmail.com","N/A","SAMPLE24S690449853800","Non-US - Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47823.54,"62 Constitution Square",,"Loutros",,2957,"CY",2270197,
"2018-10-25","18:01:47","GMT","Dobromił Kozłowski","Shopping Cart Item","Completed","USD",27,0,0,"Dobromi.Kozowski@pookmail.com","N/A","SAMPLE24S690449853800","Non-US - Verified",,"Web Millionaire - Workbooks","WM-WB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47823.54,"62 Constitution Square",,"Loutros",,2957,"CY",2270197,
"2018-10-25","18:01:47","GMT","Dobromił Kozłowski","Shopping Cart Item","Completed","USD",69,0,0,"Dobromi.Kozowski@pookmail.com","N/A","SAMPLE24S690449853800","Non-US - Verified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47823.54,"62 Constitution Square",,"Loutros",,2957,"CY",2270197,
"2018-10-25","18:23:35","GMT","Dehab Robel","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Dehab.Robel@spambob.com","N/A","SAMPLE0AR617320R79683","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47967.47,"78 Sea Road",,"LAMBLEY",,"NG4 8FY","GB","079 0517 7274",
"2018-10-25","18:23:35","GMT","Dehab Robel","Shopping Cart Item","Completed","USD",149,0,0,"Dehab.Robel@spambob.com","N/A","SAMPLE0AR617320R79683","Non-US - Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47967.47,"78 Sea Road",,"LAMBLEY",,"NG4 8FY","GB","079 0517 7274",
"2018-10-26","04:15:31","GMT","Prinio Gil","Shopping Cart Payment Received","Completed","USD",21,-0.97,20.03,"Prinio.Gil.Cordero@trashymail.com","N/A","SAMPLE45X62848KM40382","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2630-4417-3342-9963",47987.5,,,,,,,,
"2018-10-26","04:15:31","GMT","Prinio Gil","Shopping Cart Item","Completed","USD",21,0,0,"Prinio.Gil.Cordero@trashymail.com","N/A","SAMPLE45X62848KM40382","Unregistered",,"Social Media Success Blueprint","SMSB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2630-4417-3342-9963",47987.5,,,,,,,,
"2018-10-26","06:26:59","GMT","Herbert Dean","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Herbert.C.Dean@mailinator.com","N/A","SAMPLE2XF89230FA25063","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"4281-1580-6321-4553",48131.43,,,,,,,,
"2018-10-26","06:26:59","GMT","Herbert Dean","Shopping Cart Item","Completed","USD",149,0,0,"Herbert.C.Dean@mailinator.com","N/A","SAMPLE2XF89230FA25063","Non-US - Unregistered",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"4281-1580-6321-4553",48131.43,,,,,,,,
"2018-10-26","08:12:17","GMT","Ásgrímur Hreiðarsson","Refund","Completed","USD",-308.5,10.17,-298.33,"Ásgrímur.Hreiðarsson@dodgit.com",,"SAMPLE9HW59178VL76983",,,,,0,0,0,,,,,,,,"0000-00-00",,,"SAMPLE408869161V42583",,,0,,47833.1,,,,,,,,
"2018-10-26","13:37:29","GMT","Rajmund Woźniak","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Rajmund.Woniak@pookmail.com","N/A","SAMPLE8PJ70723UP26406","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"1135-0848-7057-8408",47977.03,,,,,,,,
"2018-10-26","13:37:29","GMT","Rajmund Woźniak","Shopping Cart Item","Completed","USD",149,0,0,"Rajmund.Woniak@pookmail.com","N/A","SAMPLE8PJ70723UP26406","Non-US - Unregistered",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"1135-0848-7057-8408",47977.03,,,,,,,,
"2018-10-26","19:12:58","GMT","Dobromił Kozłowski","Shopping Cart Payment Received","Completed","USD",15,-0.78,14.22,"Dobromi.Kozowski@pookmail.com","N/A","SAMPLE0NW501734Y54769","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47991.25,"62 Constitution Square",,"Loutros",,2957,"CY",2270197,
"2018-10-26","19:12:58","GMT","Dobromił Kozłowski","Shopping Cart Item","Completed","USD",15,0,0,"Dobromi.Kozowski@pookmail.com","N/A","SAMPLE0NW501734Y54769","Non-US - Verified",,"Entrepreneur - T-shirt","EN-T",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,47991.25,"62 Constitution Square",,"Loutros",,2957,"CY",2270197,
"2018-10-26","19:33:53","GMT","Lleyton Morrison","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Lleyton.Morrison@dodgit.com","N/A","SAMPLE0TA51109Y575418","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"0977-1322-4329-7843",48019.02,,,,,,,,
"2018-10-26","19:33:53","GMT","Lleyton Morrison","Shopping Cart Item","Completed","USD",29,0,0,"Lleyton.Morrison@dodgit.com","N/A","SAMPLE0TA51109Y575418","Non-US - Unregistered",,"Putler's Guide to Sales Analysis - Audio Book","PGSA-AB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"0977-1322-4329-7843",48019.02,,,,,,,,
"2018-10-26","19:38:46","GMT","Yuuichi Numata","Shopping Cart Payment Received","Completed","USD",69,-2.51,66.49,"Yuuichi.Numata@dodgit.com","N/A","SAMPLE72J48751A625194","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48085.51,,,,,,,,
"2018-10-26","19:38:46","GMT","Yuuichi Numata","Shopping Cart Item","Completed","USD",69,0,0,"Yuuichi.Numata@dodgit.com","N/A","SAMPLE72J48751A625194","Verified",,"Putler's Guide to Sales Analysis - eBook","PGSA-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48085.51,,,,,,,,
"2018-10-26","21:50:20","GMT","桜 久井","Shopping Cart Payment Received","Completed","JPY",47.5,-1.82,45.68,".@mailinator.com","N/A","SAMPLE0WL89470SL93285","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48131.19,,,,,,,,
"2018-10-26","21:50:20","GMT","桜 久井","Shopping Cart Item","Completed","JPY",47.5,0,0,".@mailinator.com","N/A","SAMPLE0WL89470SL93285","Verified",,"eBook Bundle","EBB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48131.19,,,,,,,,
"2018-10-27","04:58:37","GMT","Munachiso Kwemto","Temporary Hold","Removed","USD",-29,1.23,-27.77,"Munachiso.Kwemto@pookmail.com",,"SAMPLE5BB11034M390666",,,,,0,0,0,,,,,,,,"0000-00-00",,,"SAMPLE27G78630PM69374",,,0,,48103.42,,,,,,,,
"2018-10-27","05:08:38","GMT","Edco Casárez","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Edco.Casárez.Tovar@pookmail.com","N/A","SAMPLE1W445109VR24089","Unverified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48131.19,,,,,,,,
"2018-10-27","05:08:38","GMT","Edco Casárez","Shopping Cart Item","Completed","USD",29,0,0,"Edco.Casárez.Tovar@pookmail.com","N/A","SAMPLE1W445109VR24089","Unverified",,"Putler's Guide to Sales Analysis - Audio Book","PGSA-AB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48131.19,,,,,,,,
"2018-10-27","23:32:50","GMT","Jóhanna Ragnarsdóttir","Refund","Completed","USD",-90,3.18,-86.82,"Jóhanna.Ragnarsdóttir@dodgit.com",,"SAMPLE65F883552A65204",,,,,0,0,0,,,,,,,,"0000-00-00",,,"SAMPLE4EF64539LB68317",,,0,,48044.37,,,,,,,,
"2018-10-28","04:29:59","GMT","Árvök Óladóttir","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Árvök.Óladóttir@spambob.com","N/A","SAMPLE95W73912J169649","Unverified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48188.3,,,,,,,,
"2018-10-28","04:29:59","GMT","Árvök Óladóttir","Shopping Cart Item","Completed","USD",149,0,0,"Árvök.Óladóttir@spambob.com","N/A","SAMPLE95W73912J169649","Unverified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48188.3,,,,,,,,
"2018-10-28","19:03:34","GMT","Bartelemy Archuleta","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Bartelemy.Archuleta.Ornelas@pookmail.com","N/A","SAMPLE25N75244YF75516","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48332.23,,,,,,,,
"2018-10-28","19:03:34","GMT","Bartelemy Archuleta","Shopping Cart Item","Completed","USD",149,0,0,"Bartelemy.Archuleta.Ornelas@pookmail.com","N/A","SAMPLE25N75244YF75516","Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48332.23,,,,,,,,
"2018-10-29","01:53:17","GMT","Hilda Jung","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Hilda.B.Jung@trashymail.com","N/A","SAMPLE3UY816874C59461","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48503.93,"46 Weemala Avenue",,"NYRANG CREEK","NSW",2804,"AU","(02) 4062 0943",
"2018-10-29","01:53:17","GMT","Hilda Jung","Shopping Cart Item","Completed","USD",29,0,0,"Hilda.B.Jung@trashymail.com","N/A","SAMPLE3UY816874C59461","Non-US - Verified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48503.93,"46 Weemala Avenue",,"NYRANG CREEK","NSW",2804,"AU","(02) 4062 0943",
"2018-10-29","03:24:36","GMT","Tromp de Coninck","Web Accept Payment Received","Completed","USD",90,-3.18,86.82,"Tromp.de.Coninck@dodgit.com","N/A","SAMPLE6BR37301GG02751","Unregistered",,"Wordpress Theme Pack for Web Businesses","WTPWB",0,0,0,,,,,,,,"0000-00-00",,,,"12bpdauj6yr2o47u8h9vzwrdog4swwoowocoo4k","p1011a33a153932011426fbf0c7a98eea8[%b-z64acnb%]",1,"3767-1685-9003-7216",48590.75,,,,,,,,
"2018-10-29","03:56:52","GMT","Vesa Vuorinen","Shopping Cart Payment Received","Completed","USD",149,-5.07,143.93,"Vesa.Vuorinen@trashymail.com","N/A","SAMPLE8B230611JA98154","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48734.68,,,,,,,,
"2018-10-29","03:56:52","GMT","Vesa Vuorinen","Shopping Cart Item","Completed","USD",149,0,0,"Vesa.Vuorinen@trashymail.com","N/A","SAMPLE8B230611JA98154","Verified",,"Web Entrepreneurs' Club - Annual","WEC-Y",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48734.68,,,,,,,,
"2018-10-29","04:19:56","GMT","Benjámin Makkai","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Benjámin.Makkai@mailinator.com","N/A","SAMPLE4.93E+016","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48762.45,,,,,,,,
"2018-10-29","04:19:56","GMT","Benjámin Makkai","Shopping Cart Item","Completed","USD",29,0,0,"Benjámin.Makkai@mailinator.com","N/A","SAMPLE4.93E+016","Verified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48762.45,,,,,,,,
"2018-10-29","04:46:49","GMT","Jiao Hsiung","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Jiao.Hsiung@dodgit.com","N/A","SAMPLE5C109116XM03848","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48790.22,,,,,,,,
"2018-10-29","04:46:49","GMT","Jiao Hsiung","Shopping Cart Item","Completed","USD",29,0,0,"Jiao.Hsiung@dodgit.com","N/A","SAMPLE5C109116XM03848","Verified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48790.22,,,,,,,,
"2018-10-29","07:01:23","GMT","فرناد خاتمی","Shopping Cart Payment Received","Completed","USD",56,-2.09,53.91,".@trashymail.com","N/A","SAMPLE91679968KB72911","Non-US - Unverified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,2,,48844.13,,,,,,,,
"2018-10-29","07:01:23","GMT","فرناد خاتمی","Shopping Cart Item","Completed","USD",29,0,0,".@trashymail.com","N/A","SAMPLE91679968KB72911","Non-US - Unverified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48844.13,,,,,,,,
"2018-10-29","07:01:23","GMT","فرناد خاتمی","Shopping Cart Item","Completed","USD",27,0,0,".@trashymail.com","N/A","SAMPLE91679968KB72911","Non-US - Unverified",,"Web Millionaire - Workbooks","WM-WB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48844.13,,,,,,,,
"2018-10-29","08:56:27","GMT","Sara Miller","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Sara.Miller@trashymail.com","N/A","SAMPLE1SP110738G43025","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2673-1547-5633-1101",48871.9,,,,,,,,
"2018-10-29","08:56:27","GMT","Sara Miller","Shopping Cart Item","Completed","USD",29,0,0,"Sara.Miller@trashymail.com","N/A","SAMPLE1SP110738G43025","Non-US - Unregistered",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"2673-1547-5633-1101",48871.9,,,,,,,,
"2018-10-29","11:55:04","GMT","Lian Wang","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Lian.Wang@dodgit.com","N/A","SAMPLE2GE129754Y07572","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48899.67,,,,,,,,
"2018-10-29","11:55:04","GMT","Lian Wang","Shopping Cart Item","Completed","USD",29,0,0,"Lian.Wang@dodgit.com","N/A","SAMPLE2GE129754Y07572","Verified",,"Wordpress Membership Toolkit","WMT",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48899.67,,,,,,,,
"2018-10-29","12:31:41","GMT","Arrigo Marino","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Arrigo.Marino@mailinator.com","N/A","SAMPLE95B63316K533605","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48927.44,"Letališka 10",,"Gornji Grad",,3342,"SL","040-411-244",
"2018-10-29","12:31:41","GMT","Arrigo Marino","Shopping Cart Item","Completed","USD",29,0,0,"Arrigo.Marino@mailinator.com","N/A","SAMPLE95B63316K533605","Non-US - Verified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48927.44,"Letališka 10",,"Gornji Grad",,3342,"SL","040-411-244",
"2018-10-29","16:34:02","GMT","Dobromił Kozłowski","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Dobromi.Kozowski@pookmail.com","N/A","SAMPLE6RL340652E64021","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48955.21,"62 Constitution Square",,"Loutros",,2957,"CY",2270197,
"2018-10-29","16:34:02","GMT","Dobromił Kozłowski","Shopping Cart Item","Completed","USD",29,0,0,"Dobromi.Kozowski@pookmail.com","N/A","SAMPLE6RL340652E64021","Non-US - Verified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,48955.21,"62 Constitution Square",,"Loutros",,2957,"CY",2270197,
"2018-10-29","17:24:29","GMT","Chidalu Chukwukadibia","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Chidalu.Chukwukadibia@pookmail.com","N/A","SAMPLE66Y739787H72452","Non-US - Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"1084-2251-6974-6757",49010.75,,,,,,,,
"2018-10-29","17:24:29","GMT","Chidalu Chukwukadibia","Shopping Cart Item","Completed","USD",29,0,0,"Chidalu.Chukwukadibia@pookmail.com","N/A","SAMPLE66Y739787H72452","Non-US - Unregistered",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"1084-2251-6974-6757",49010.75,,,,,,,,
"2018-10-29","18:30:47","GMT","Hui Ying Liu","Shopping Cart Payment Received","Completed","JPY",29,-1.23,27.77,"Hui.Ying.Liu@mailinator.com","N/A","SAMPLE2B5886301684602","Non-US - Unverified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,49038.52,,,,,,,,
"2018-10-29","18:30:47","GMT","Hui Ying Liu","Shopping Cart Item","Completed","JPY",29,0,0,"Hui.Ying.Liu@mailinator.com","N/A","SAMPLE2B5886301684602","Non-US - Unverified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,49038.52,,,,,,,,
"2018-10-29","19:16:17","GMT","Lauren Chamberlain","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Lauren.C.Chamberlain@dodgit.com","N/A","SAMPLE67T497175W75095","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"3514-1501-3008-2098",49066.29,,,,,,,,
"2018-10-29","19:16:17","GMT","Lauren Chamberlain","Shopping Cart Item","Completed","USD",29,0,0,"Lauren.C.Chamberlain@dodgit.com","N/A","SAMPLE67T497175W75095","Unregistered",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"3514-1501-3008-2098",49066.29,,,,,,,,
"2018-10-29","19:44:21","GMT","Siniša Martinović","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Sinia.Martinovi@spambob.com","N/A","SAMPLE1MA40912PD52287","Unregistered",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,"0945-4999-9981-7150",49094.06,,,,,,,,
"2018-10-29","19:44:21","GMT","Siniša Martinović","Shopping Cart Item","Completed","USD",29,0,0,"Sinia.Martinovi@spambob.com","N/A","SAMPLE1MA40912PD52287","Unregistered",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,"0945-4999-9981-7150",49094.06,,,,,,,,
"2018-10-29","19:54:55","GMT","Hudhayfah Boulos","Shopping Cart Payment Received","Completed","USD",29,-1.23,27.77,"Hudhayfah.Suhaym.Boulos@dodgit.com","N/A","SAMPLE6AB66544PP94923","Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,1,,49121.83,,,,,,,,
"2018-10-29","19:54:55","GMT","Hudhayfah Boulos","Shopping Cart Item","Completed","USD",29,0,0,"Hudhayfah.Suhaym.Boulos@dodgit.com","N/A","SAMPLE6AB66544PP94923","Verified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,49121.83,,,,,,,,
"2018-10-29","21:44:58","GMT","Millard Monjeau","Shopping Cart Payment Received","Completed","USD",56,-2.09,53.91,"Millard.Monjeau@dodgit.com","N/A","SAMPLE65D38985JT53225","Non-US - Unverified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,2,,49175.74,,,,,,,,
"2018-10-29","21:44:58","GMT","Millard Monjeau","Shopping Cart Item","Completed","USD",27,0,0,"Millard.Monjeau@dodgit.com","N/A","SAMPLE65D38985JT53225","Non-US - Unverified",,"Web Millionaire - Workbooks","WM-WB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,49175.74,,,,,,,,
"2018-10-29","21:44:58","GMT","Millard Monjeau","Shopping Cart Item","Completed","USD",29,0,0,"Millard.Monjeau@dodgit.com","N/A","SAMPLE65D38985JT53225","Non-US - Unverified",,"Web Millionaire - eBook","WM-EB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,49175.74,,,,,,,,
"2018-10-29","22:04:43","GMT","پیمانه جوادی","Shopping Cart Payment Received","Completed","USD",56,-2.09,53.91,".@mailinator.com","N/A","SAMPLE93E62575S281781","Non-US - Verified",,"Shopping Cart",,0,0,0,,,,,,,,"0000-00-00",,,,,,2,,49229.65,"Waldstrasse 36",,"FELLING",,4624,"AT",,
"2018-10-29","22:04:43","GMT","پیمانه جوادی","Shopping Cart Item","Completed","USD",27,0,0,".@mailinator.com","N/A","SAMPLE93E62575S281781","Non-US - Verified",,"Web Millionaire - Workbooks","WM-WB",0,0,0,,,,,,,,"0000-00-00",,,,,,1,,49229.65,"Waldstrasse 36",,"FELLING",,4624,"AT",,
